# file...... RADICS_sub_1_SCADA_power.csv
# date...... Tue Aug 29 07:28:49 2017
# user...... thek306
# host...... (null)
# target.... transformer 50660
# trigger... (none)
# interval.. 4
# limit..... 0
# timestamp,power_out_real, power_out_imag, power_out_A.real, power_out_A.imag, power_out_B.real, power_out_B.imag, power_out_C.real, power_out_C.imag
2009-07-01 09:11:36 EDT,+5218309.09259,-31832.7020258,+1500580.1225,-245535.439887,+1634036.14763,+85447.1155039,+2083692.82245,+128255.622357
2009-07-01 09:11:40 EDT,+5217479.96844,-30856.9840115,+1495818.8408,-245622.094664,+1634038.37016,+85447.7858665,+2087622.75748,+129317.324786
2009-07-01 09:11:44 EDT,+5206979.59109,-33610.3371122,+1489053.00876,-247435.602885,+1626228.48155,+83407.2168716,+2091698.10078,+130418.048901
2009-07-01 09:11:48 EDT,+5206960.93065,-33676.83431,+1488832.88653,-247505.006076,+1626306.27086,+83407.9419004,+2091821.77327,+130420.229865
2009-07-01 09:11:52 EDT,+5209762.1179,-29447.9446862,+1487923.82891,-247780.261895,+1612808.07193,+82301.9200208,+2109030.21707,+136030.397188
2009-07-01 09:11:56 EDT,+5189097.8847,-34522.8301747,+1486315.41109,-247792.64936,+1597803.12169,+78406.6106683,+2104979.35192,+134863.208517
2009-07-01 09:12:00 EDT,+5205263.67423,-31259.4422125,+1481088.01848,-249245.22535,+1613804.50453,+82950.5824642,+2110371.15122,+135035.200674
2009-07-01 09:12:04 EDT,+5207159.70488,-28881.2454751,+1486061.7056,-247921.696295,+1610063.02211,+82861.647343,+2111034.97718,+136178.803477
2009-07-01 09:12:08 EDT,+5201974.8156,-28976.1806688,+1486131.48626,-247911.926281,+1610104.91262,+82874.8560158,+2105738.41672,+136060.889597
2009-07-01 09:12:12 EDT,+5209723.01155,-26438.1097258,+1486160.25152,-247914.037123,+1614685.00331,+84581.6126474,+2108877.75671,+136894.31475
2009-07-01 09:12:16 EDT,+5184815.02878,-33165.075113,+1466139.62212,-253338.832622,+1614792.18094,+84590.7167866,+2103883.22573,+135583.040722
2009-07-01 09:12:20 EDT,+5191776.95018,-30367.9777918,+1466226.02564,-253349.260975,+1619071.17648,+85685.0889063,+2106479.74806,+137296.194276
2009-07-01 09:12:24 EDT,+5202549.85803,-27460.5160065,+1466219.78161,-253357.266963,+1624073.70663,+87038.5647194,+2112256.36979,+138858.186237
2009-07-01 09:12:28 EDT,+5184162.30421,-32731.5748059,+1460147.75989,-253993.13633,+1611384.55392,+83686.7649326,+2112629.9904,+137574.796591
2009-07-01 09:12:32 EDT,+5175710.38501,-34099.7993707,+1455218.7105,-255329.196789,+1611606.83158,+83692.7374042,+2108884.84293,+137536.660014
2009-07-01 09:12:36 EDT,+5175778.89792,-34098.5435006,+1455218.71158,-255329.200408,+1611634.2473,+83693.0732036,+2108925.93903,+137537.583704
2009-07-01 09:12:40 EDT,+5195449.33524,-28925.0741119,+1453651.26741,-255782.600279,+1617245.52289,+85182.8286998,+2124552.54494,+141674.697467
2009-07-01 09:12:44 EDT,+5192644.26098,-27853.143224,+1450234.37074,-257070.934267,+1620609.19576,+88559.1652078,+2121800.69449,+140658.625835
2009-07-01 09:12:48 EDT,+5189631.38605,-28723.1242923,+1450260.38508,-257070.624213,+1617436.79858,+87686.4624959,+2121934.20238,+140661.037425
2009-07-01 09:12:52 EDT,+5194142.46922,-27917.7730225,+1450259.13961,-257084.705353,+1617569.27955,+87658.0076238,+2126314.05006,+141508.924707
2009-07-01 09:12:56 EDT,+5206771.62901,-26130.5177878,+1447388.72224,-257872.906576,+1630076.26676,+89374.5242603,+2129306.64001,+142367.864528
2009-07-01 09:13:00 EDT,+5220584.72321,-21809.4919074,+1447501.72073,-257850.122092,+1640304.43186,+92837.591965,+2132778.57062,+143203.038219
2009-07-01 09:13:04 EDT,+5213833.11033,-23676.542726,+1447509.60834,-257840.702468,+1633342.32472,+90961.1334763,+2132981.17727,+143203.026266
2009-07-01 09:13:08 EDT,+5214690.9003,-23447.7407787,+1447514.53427,-257835.524604,+1634048.86596,+91182.981828,+2133127.50008,+143204.801997
2009-07-01 09:13:12 EDT,+5207866.34654,-25377.6242566,+1447661.94969,-257825.940945,+1627422.68187,+89419.7562475,+2132781.71498,+143028.560441
2009-07-01 09:13:16 EDT,+5194108.29397,-29506.0476705,+1443564.91352,-258973.786448,+1617721.84253,+86440.5725911,+2132821.53791,+143027.166187
2009-07-01 09:13:20 EDT,+5211141.64873,-24575.7390554,+1439731.35081,-259982.794454,+1622896.07315,+88205.5817552,+2148514.22477,+147201.473644
2009-07-01 09:13:24 EDT,+5213334.94995,-24090.5841197,+1436639.06561,-260861.932805,+1629923.40248,+90043.2511346,+2146772.48186,+146728.097551
2009-07-01 09:13:28 EDT,+5226150.22252,-21883.8791451,+1440727.00237,-260916.786754,+1634157.78302,+91137.840604,+2151265.43713,+147895.067005
2009-07-01 09:13:32 EDT,+5233084.06114,-19538.0282867,+1440915.44234,-260919.686484,+1638906.32274,+92908.426874,+2153262.29605,+148473.231323
2009-07-01 09:13:36 EDT,+5227850.32735,-19600.1858984,+1440916.85832,-260914.160133,+1639075.45553,+92917.8873167,+2147858.0135,+148396.086918
2009-07-01 09:13:40 EDT,+5241282.06698,-16102.9114151,+1440916.78929,-260914.261816,+1646174.3874,+94734.9191176,+2154190.89029,+150076.431284
2009-07-01 09:13:44 EDT,+5240778.64384,-13613.8581937,+1440912.66297,-260922.116407,+1644745.33482,+95554.0823312,+2155120.64605,+151754.175882
2009-07-01 09:13:48 EDT,+5244714.4948,-12610.7715787,+1440950.73805,-260927.133797,+1648579.85206,+96557.7390265,+2155183.90469,+151758.623191
2009-07-01 09:13:52 EDT,+5243476.32861,-12995.7785877,+1439509.05614,-261327.432878,+1648613.76849,+96556.6582117,+2155353.50398,+151774.996079
2009-07-01 09:13:56 EDT,+5231411.75642,-16581.0027881,+1442466.26225,-260584.983549,+1643783.93092,+94980.4678765,+2145161.56325,+149023.512884
2009-07-01 09:14:00 EDT,+5222309.76997,-19363.6497268,+1442536.4143,-260577.767503,+1634428.48664,+92167.7629043,+2145344.86904,+149046.354872
2009-07-01 09:14:04 EDT,+5216263.15055,-21059.633621,+1442577.84915,-260566.865389,+1634314.91166,+92153.8103901,+2139370.38974,+147353.421378
2009-07-01 09:14:08 EDT,+5217159.3949,-20798.9475496,+1447289.40108,-259271.427037,+1634401.87669,+92156.8741175,+2135468.11714,+146315.60537
2009-07-01 09:14:12 EDT,+5205677.69658,-24469.155698,+1449996.52224,-258543.12583,+1629952.83116,+90473.6554644,+2125728.34317,+143600.314668
2009-07-01 09:14:16 EDT,+5213339.71848,-22449.9249581,+1450058.15872,-258549.636178,+1630013.47336,+90454.3299836,+2133268.08639,+145645.381237
2009-07-01 09:14:20 EDT,+5220140.91215,-17646.4927105,+1439725.94025,-258201.302191,+1642123.59598,+93578.6073879,+2138291.37592,+146976.202092
2009-07-01 09:14:24 EDT,+5222359.04098,-17808.0075169,+1442602.50037,-257058.230288,+1637013.36689,+92189.413467,+2142743.17372,+147060.809305
2009-07-01 09:14:28 EDT,+5236957.08114,-13214.7173859,+1442596.55777,-257065.335621,+1642937.07881,+94532.3863775,+2151423.44456,+149318.231857
2009-07-01 09:14:32 EDT,+5230801.21487,-14913.7542075,+1442695.21956,-257055.403951,+1642990.98083,+94549.151202,+2145115.01448,+147592.498541
2009-07-01 09:14:36 EDT,+5228513.82197,-15210.2784823,+1442871.62799,-257052.767587,+1650886.68619,+96584.5224177,+2134755.50779,+145257.966687
2009-07-01 09:14:40 EDT,+5224297.16107,-16471.1625465,+1438506.52963,-258315.281907,+1650969.00754,+96585.3520641,+2134821.62391,+145258.767296
2009-07-01 09:14:44 EDT,+5225493.00385,-17512.8647263,+1438558.13039,-258315.138626,+1652093.80382,+95545.3388612,+2134841.06964,+145256.935039
2009-07-01 09:14:48 EDT,+5229197.70448,-17403.1992148,+1438558.15524,-258315.079801,+1650409.26223,+95524.0682532,+2140230.28701,+145387.812333
2009-07-01 09:14:52 EDT,+5244165.57055,-12850.054852,+1438582.00941,-258322.784194,+1655373.64436,+96807.5824803,+2150209.91678,+148665.146862
2009-07-01 09:14:56 EDT,+5245078.7396,-12584.9020941,+1439026.58626,-258188.325954,+1661580.72062,+98434.5508426,+2144471.43272,+147168.873017
2009-07-01 09:15:00 EDT,+5226619.51503,-16020.9463359,+1437355.85209,-257199.925545,+1652836.69579,+95646.3677836,+2136426.96715,+145532.611426
2009-07-01 09:15:04 EDT,+5229277.40485,-15358.1881651,+1444499.13308,-255330.22507,+1648306.31939,+94454.9330297,+2136471.95238,+145517.103875
2009-07-01 09:15:08 EDT,+5221007.81473,-17632.0528564,+1444514.93788,-255330.094677,+1651848.68068,+95392.6913053,+2124644.19617,+142305.350516
2009-07-01 09:15:12 EDT,+5238563.31895,-12308.5789949,+1444565.74785,-255350.016294,+1663590.50855,+98508.646656,+2130407.06255,+144532.790643
2009-07-01 09:15:16 EDT,+5221429.07073,-17072.1340356,+1444627.08402,-255345.132195,+1663640.62041,+98519.4044088,+2113161.36629,+139753.593751
2009-07-01 09:15:20 EDT,+5218045.42178,-18064.4918962,+1453246.28866,-253074.316,+1660144.35246,+97577.8324762,+2104654.78066,+137431.991628
2009-07-01 09:15:24 EDT,+5196600.7236,-23555.0452449,+1448581.86173,-253895.195895,+1655244.74326,+96100.1674918,+2092774.11861,+134239.983159
2009-07-01 09:15:28 EDT,+5194173.0873,-26628.0480793,+1448585.7324,-253890.376132,+1653100.04186,+93127.6737346,+2092487.31303,+134134.654318
2009-07-01 09:15:32 EDT,+5170042.31902,-32821.8641427,+1449238.10868,-253832.265262,+1653965.46507,+92803.0044242,+2066838.74526,+128207.396695
2009-07-01 09:15:36 EDT,+5165651.86227,-34091.216405,+1438965.26833,-256617.635188,+1653482.49722,+92647.2259527,+2073204.09672,+129879.192831
2009-07-01 09:15:40 EDT,+5154276.88189,-35715.1363842,+1444847.78877,-255044.608106,+1647564.9113,+92582.4879658,+2061864.18182,+126746.983756
2009-07-01 09:15:44 EDT,+5141756.21638,-37626.0695893,+1444874.76526,-255042.093385,+1634554.75265,+89048.644397,+2062326.69848,+128367.379399
2009-07-01 09:15:48 EDT,+5139035.52101,-38360.562361,+1447383.50558,-254353.400114,+1634567.69112,+89053.6683272,+2057084.32431,+126939.169426
2009-07-01 09:15:52 EDT,+5145078.67691,-38170.0107188,+1443318.90433,-255461.57601,+1644651.80595,+90355.0724654,+2057107.96663,+126936.492826
2009-07-01 09:15:56 EDT,+5160170.34796,-34243.6054538,+1446243.22002,-254682.449673,+1648656.46285,+91371.6729546,+2065270.66509,+129067.171265
2009-07-01 09:16:00 EDT,+5168333.38384,-32154.1479844,+1451784.00118,-253211.587704,+1651356.08679,+92067.6754869,+2065193.29587,+128989.764233
2009-07-01 09:16:04 EDT,+5153747.05558,-36055.4859044,+1444141.91428,-255312.477873,+1644415.29091,+90242.0276721,+2065189.85039,+129014.964296
2009-07-01 09:16:08 EDT,+5159803.44478,-34473.1534292,+1444167.08294,-255316.4497,+1644416.53189,+90231.6184786,+2071219.82995,+130611.677793
2009-07-01 09:16:12 EDT,+5195716.84391,-24540.0172524,+1449294.8125,-253961.108183,+1659134.64055,+94628.4291642,+2087287.39086,+134792.661766
2009-07-01 09:16:16 EDT,+5227998.10312,-15987.3043506,+1463174.98285,-250230.690852,+1672698.28043,+98179.9515215,+2092124.83984,+136063.43498
2009-07-01 09:16:20 EDT,+5198443.69135,-24768.580119,+1457820.86642,-251627.703397,+1660545.42146,+94993.079533,+2080077.40348,+131866.043745
2009-07-01 09:16:24 EDT,+5185166.55211,-28467.7399757,+1445567.23045,-254977.251976,+1668077.57086,+96927.9358859,+2071521.7508,+129581.576115
2009-07-01 09:16:28 EDT,+5205089.75449,-20993.4338809,+1447205.8432,-254544.354761,+1664348.33397,+95884.1486831,+2093535.57732,+137666.772197
2009-07-01 09:16:32 EDT,+5201637.49962,-21965.6903564,+1444456.59027,-255280.222808,+1663486.55114,+95643.2154934,+2093694.35821,+137671.316958
2009-07-01 09:16:36 EDT,+5181071.16961,-29208.6471848,+1444456.56221,-255280.06104,+1643067.76614,+88466.2277107,+2093546.84126,+137605.186145
2009-07-01 09:16:40 EDT,+5192683.70841,-26160.5662304,+1447600.21038,-254439.240599,+1643205.19914,+88491.9278973,+2101878.29889,+139786.746471
2009-07-01 09:16:44 EDT,+5199850.25224,-24320.0197542,+1447632.59577,-254438.891592,+1650339.3662,+90332.064986,+2101878.29027,+139786.806852
2009-07-01 09:16:48 EDT,+5205858.62316,-22796.2384996,+1448315.66607,-254391.794539,+1655381.68541,+91687.2246345,+2102161.27168,+139908.331405
2009-07-01 09:16:52 EDT,+5186103.91783,-27113.7188698,+1448424.29725,-254345.389248,+1644465.25859,+90390.0384663,+2093214.36199,+136841.631912
2009-07-01 09:16:56 EDT,+5187540.83252,-26065.4922172,+1445661.75961,-254412.713091,+1644497.79259,+90390.4748277,+2097381.28032,+137956.746046
2009-07-01 09:17:00 EDT,+5209680.88789,-20182.7953741,+1455970.69356,-251669.78749,+1656255.68726,+93539.6755832,+2097454.50708,+137947.316533
2009-07-01 09:17:04 EDT,+5224531.86002,-16864.7325655,+1454365.29791,-253475.917975,+1660788.89815,+94715.9711741,+2109377.66395,+141895.214235
2009-07-01 09:17:08 EDT,+5210168.4936,-20088.6434699,+1455812.56462,-253445.14847,+1657278.5213,+93791.8545804,+2097077.40768,+139564.650419
2009-07-01 09:17:12 EDT,+5206030.49392,-21224.5280788,+1451600.66652,-254590.09076,+1657354.05173,+93791.6846362,+2097075.77567,+139573.878045
2009-07-01 09:17:16 EDT,+5205901.47502,-21954.4746869,+1451636.41382,-254589.434386,+1662066.87205,+95024.5224992,+2092198.18914,+137610.437199
2009-07-01 09:17:20 EDT,+5185654.51383,-27294.5391053,+1447274.85608,-255743.154488,+1655569.16275,+93313.036333,+2082810.495,+135135.57905
2009-07-01 09:17:24 EDT,+5197965.21832,-24100.2219117,+1447270.65826,-255749.279987,+1667846.19305,+96511.2314926,+2082848.36701,+135137.826582
2009-07-01 09:17:28 EDT,+5177903.47918,-29439.9670933,+1447270.66359,-255749.249217,+1656103.49912,+93382.8319514,+2074529.31647,+132926.450172
2009-07-01 09:17:32 EDT,+5170995.59453,-30726.3600869,+1447274.35569,-255743.09692,+1649163.3475,+92095.3126655,+2074557.89133,+132921.424168
2009-07-01 09:17:36 EDT,+5181551.43149,-26903.2430644,+1444719.07156,-256461.102552,+1656116.16035,+94342.5993341,+2080716.19959,+135215.260153
2009-07-01 09:17:40 EDT,+5174631.06873,-28426.4492264,+1443747.55659,-256398.73293,+1656170.57178,+94355.9235808,+2074712.94035,+133616.360123
2009-07-01 09:17:44 EDT,+5178035.54629,-27166.262774,+1443670.15323,-256431.697532,+1658586.79672,+95263.6070453,+2075778.59635,+134001.827713
2009-07-01 09:17:48 EDT,+5197842.72909,-21722.1699289,+1443672.96833,-256428.329357,+1662898.33419,+96417.5217416,+2091271.42657,+138288.637687
2009-07-01 09:17:52 EDT,+5197044.02907,-21917.9865777,+1447428.92402,-255449.422194,+1658343.66195,+95242.9232955,+2091271.4431,+138288.512321
2009-07-01 09:17:56 EDT,+5210084.02106,-17243.0791648,+1447470.42916,-255451.164224,+1664600.93114,+96882.8114059,+2098012.66076,+141325.273654
2009-07-01 09:18:00 EDT,+5203275.31354,-19041.2951785,+1447501.30682,-255439.837465,+1657606.60872,+95053.8865991,+2098167.398,+141344.655688
2009-07-01 09:18:04 EDT,+5192472.63405,-21546.3135151,+1444660.68772,-256220.153076,+1649612.03772,+93322.4013926,+2098199.90861,+141351.438169
2009-07-01 09:18:08 EDT,+5196565.2568,-20405.5542901,+1445194.43872,-255991.04413,+1653137.58452,+94239.3518647,+2098233.23356,+141346.137976
2009-07-01 09:18:12 EDT,+5175702.6263,-27451.877139,+1448930.09926,-254980.301646,+1636678.40365,+88372.4072275,+2090094.12339,+139156.01728
2009-07-01 09:18:16 EDT,+5181561.71457,-25953.5929433,+1448961.9197,-254979.468665,+1636678.42248,+88372.21426,+2095921.37239,+140653.661462
2009-07-01 09:18:20 EDT,+5174329.54266,-27919.9443443,+1457067.17122,-252857.423767,+1636722.59165,+88373.7608753,+2080539.77979,+136563.718548
2009-07-01 09:18:24 EDT,+5175053.7952,-27703.3194465,+1461287.83235,-251713.694745,+1633159.71981,+87442.5249809,+2080606.24305,+136567.850318
2009-07-01 09:18:28 EDT,+5157946.86635,-32391.7251095,+1462714.88752,-250888.115868,+1633154.38827,+87486.3812292,+2062077.59056,+131010.009529
2009-07-01 09:18:32 EDT,+5169463.647,-29124.2770521,+1463158.29403,-250743.851804,+1637691.52869,+88714.8106461,+2068613.82428,+132904.764105
2009-07-01 09:18:36 EDT,+5199919.52627,-22384.6910034,+1477131.56608,-248310.988974,+1630607.39065,+86790.3073623,+2092180.56955,+139135.990608
2009-07-01 09:18:40 EDT,+5180114.7239,-29338.4443103,+1474070.20403,-249158.151462,+1630606.60486,+86810.4603303,+2075437.91501,+133009.246821
2009-07-01 09:18:44 EDT,+5214968.12439,-20175.8571197,+1487142.00196,-245701.36895,+1652359.5767,+92515.6699433,+2075466.54573,+133009.841887
2009-07-01 09:18:48 EDT,+5201474.9615,-23707.0665543,+1491344.44953,-244537.522295,+1647402.9411,+91160.1643278,+2062727.57086,+129670.291413
2009-07-01 09:18:52 EDT,+5216459.04852,-19752.5853049,+1498142.166,-242719.164335,+1652445.14718,+92482.465083,+2065871.73534,+130484.113947
2009-07-01 09:18:56 EDT,+5216499.04726,-19783.6232554,+1498142.29248,-242718.990493,+1652432.98308,+92450.5893281,+2065923.7717,+130484.77791
2009-07-01 09:19:00 EDT,+5237860.10607,-14046.3949036,+1498208.04371,-242732.833227,+1651300.16836,+92067.4307096,+2088351.894,+136619.007614
2009-07-01 09:19:04 EDT,+5252415.73884,-8860.38814858,+1498269.52828,-242739.401467,+1646769.9928,+90852.0618505,+2107376.21776,+143026.951468
2009-07-01 09:19:08 EDT,+5261053.82102,-7361.75923541,+1498265.7365,-242752.775258,+1650089.94071,+91670.9371325,+2112698.14381,+143720.07889
2009-07-01 09:19:12 EDT,+5257398.40116,-8320.55125721,+1498325.35997,-242756.003354,+1650143.47097,+91662.9799673,+2108929.57022,+142772.47213
2009-07-01 09:19:16 EDT,+5266185.55747,-6119.10107065,+1496742.71744,-243272.97177,+1654135.13957,+92682.5744188,+2115307.70046,+144471.29628
2009-07-01 09:19:20 EDT,+5262458.70686,-7135.75047802,+1496743.38662,-243268.857802,+1654164.26604,+92693.726128,+2111551.0542,+143439.381196
2009-07-01 09:19:24 EDT,+5272254.81908,-4487.94060068,+1496242.51182,-243439.39094,+1652478.12086,+92282.7746088,+2123534.1864,+146668.675731
2009-07-01 09:19:28 EDT,+5268215.31507,-4159.35236915,+1497723.33132,-242948.344066,+1651072.18616,+93215.8415468,+2119419.79759,+145573.15015
2009-07-01 09:19:32 EDT,+5259151.6811,-6031.89338422,+1487439.84923,-245693.377646,+1652986.47258,+93197.7003764,+2118725.35929,+146463.783886
2009-07-01 09:19:36 EDT,+5266136.04458,-4223.51629894,+1487516.59942,-245691.888049,+1652986.48633,+93197.5023363,+2125632.95883,+148270.869414
2009-07-01 09:19:40 EDT,+5229126.79802,-12639.3425638,+1487681.13756,-245655.417947,+1633717.01476,+88183.9974993,+2107728.6457,+144832.077884
2009-07-01 09:19:44 EDT,+5230359.63388,-11395.1468417,+1492678.28437,-244314.145472,+1629949.68798,+88102.2688841,+2107731.66153,+144816.729746
2009-07-01 09:19:48 EDT,+5203442.98623,-19063.7771755,+1487288.59618,-245775.448824,+1620997.58224,+85422.0964796,+2095156.80781,+141289.575169
2009-07-01 09:19:52 EDT,+5203716.02747,-18325.8376589,+1478096.04458,-248619.618843,+1631949.87296,+89023.6675034,+2093670.10992,+141270.113681
2009-07-01 09:19:56 EDT,+5201375.50351,-19075.9264679,+1478235.28264,-248618.759253,+1625794.0788,+87374.3852099,+2097346.14208,+142168.447575
2009-07-01 09:20:00 EDT,+5201679.80836,-19090.4075783,+1478318.24743,-248616.819421,+1618968.28444,+85549.2982358,+2104393.27649,+143977.113607
2009-07-01 09:20:04 EDT,+5195768.96926,-21051.2468055,+1477591.43494,-248839.47181,+1618969.11693,+85559.0058489,+2099208.41739,+142229.219156
2009-07-01 09:20:08 EDT,+5200039.26197,-19602.913043,+1483314.68328,-247375.384017,+1619174.70379,+85561.4418707,+2097549.8749,+142211.029103
2009-07-01 09:20:12 EDT,+5203632.24376,-18271.6085409,+1480672.9153,-247681.406871,+1619173.91177,+85572.6208303,+2103785.41668,+143837.1775
2009-07-01 09:20:16 EDT,+5194627.98261,-20370.6899001,+1480721.25538,-247680.420565,+1619206.81957,+85573.1178222,+2094699.90766,+141736.612842
2009-07-01 09:20:20 EDT,+5195358.44764,-19681.5482823,+1477139.39355,-249016.340625,+1621513.19027,+86608.5597903,+2096705.86382,+142726.232553
2009-07-01 09:20:24 EDT,+5180174.96591,-23328.6993955,+1470600.82895,-250820.91608,+1622266.07518,+87327.7323665,+2087308.06178,+140164.484318
2009-07-01 09:20:28 EDT,+5187699.68274,-22351.381737,+1474424.19757,-250750.131363,+1628860.48411,+89052.2960287,+2084415.00106,+139346.453597
2009-07-01 09:20:32 EDT,+5195482.68113,-21006.6647703,+1474536.02367,-250750.79401,+1626960.69022,+88896.0734095,+2093985.96724,+140848.05583
2009-07-01 09:20:36 EDT,+5205185.09418,-18290.4249994,+1488396.39104,-246895.750036,+1622799.69016,+87759.3851605,+2093989.01299,+140845.939876
2009-07-01 09:20:40 EDT,+5181028.51016,-22956.8523264,+1475817.9665,-250462.08395,+1617699.53505,+88305.4598562,+2087511.00861,+139199.771768
2009-07-01 09:20:44 EDT,+5198674.09955,-17301.6570793,+1475831.23086,-250464.334264,+1622048.50081,+89420.4899644,+2100794.36788,+143742.187221
2009-07-01 09:20:48 EDT,+5203817.35427,-15999.2262762,+1475905.37638,-250467.239544,+1621829.83671,+89342.8497614,+2106082.14118,+145125.163506
2009-07-01 09:20:52 EDT,+5213554.9709,-13502.5241968,+1475924.11416,-250475.777243,+1631554.01121,+91845.6442327,+2106076.84553,+145127.608814
2009-07-01 09:20:56 EDT,+5219512.74832,-11675.1303568,+1468540.30593,-252421.312566,+1650254.67322,+97084.860032,+2100717.76917,+143661.322177
2009-07-01 09:21:00 EDT,+5215322.29805,-11970.6359949,+1468572.37922,-252410.810293,+1654547.52929,+98208.1069088,+2092202.38954,+142232.06739
2009-07-01 09:21:04 EDT,+5204506.43777,-14815.9268832,+1468692.80182,-252407.438395,+1654768.66992,+98280.6572914,+2081044.96603,+139310.854221
2009-07-01 09:21:08 EDT,+5208435.4088,-11346.258803,+1484594.64217,-246983.415489,+1654811.72021,+98297.0970605,+2069029.04642,+137340.059625
2009-07-01 09:21:12 EDT,+5211677.98895,-10501.8154423,+1484594.02291,-246986.997744,+1654825.70379,+98258.9324549,+2072258.26226,+138226.249847
2009-07-01 09:21:16 EDT,+5220936.28551,-6806.01786479,+1494195.36157,-244371.639625,+1666943.98866,+102709.72563,+2059796.93528,+134855.896131
2009-07-01 09:21:20 EDT,+5231949.80419,-3949.82682839,+1494217.99823,-244370.090835,+1677265.11655,+105484.079337,+2060466.68941,+134936.184669
2009-07-01 09:21:24 EDT,+5229786.31472,-4599.51696616,+1494279.31003,-244361.175747,+1674907.18816,+104826.792199,+2060599.81653,+134934.866582
2009-07-01 09:21:28 EDT,+5216788.55328,-6882.37726941,+1484923.06599,-245552.909467,+1671071.32497,+103805.093969,+2060794.16232,+134865.438229
2009-07-01 09:21:32 EDT,+5227024.14647,-4038.60428307,+1484923.0727,-245552.901078,+1675063.51482,+104995.233123,+2067037.55895,+136519.063672
2009-07-01 09:21:36 EDT,+5211982.48041,-8398.58716827,+1484918.4242,-245559.130952,+1673422.3053,+104912.645037,+2053641.7509,+132247.898746
2009-07-01 09:21:40 EDT,+5231045.61826,-6630.95601209,+1502594.88274,-244036.518174,+1666923.28145,+103130.678443,+2061527.45407,+134274.883719
2009-07-01 09:21:44 EDT,+5215070.04555,-11215.6217557,+1497744.00845,-245373.619286,+1659006.88836,+100782.0203,+2058319.14874,+133375.97723
2009-07-01 09:21:48 EDT,+5198466.00691,-15675.7936281,+1497804.53777,-245352.042691,+1664653.29023,+102337.334164,+2036008.17891,+127338.9149
2009-07-01 09:21:52 EDT,+5197904.66431,-16689.4178408,+1502018.04659,-244239.548308,+1663928.91382,+101280.27364,+2031957.7039,+126269.856826
2009-07-01 09:21:56 EDT,+5210289.62507,-13501.7431999,+1504904.88384,-243502.516663,+1667582.95866,+102229.912339,+2037801.78257,+127770.861124
2009-07-01 09:22:00 EDT,+5224419.63554,-8797.05638099,+1512051.02273,-241626.510853,+1670035.15045,+102863.190818,+2042333.46236,+129966.263654
2009-07-01 09:22:04 EDT,+5220090.76202,-10461.7587552,+1506030.01527,-243289.000756,+1673265.44857,+102895.660237,+2040795.29818,+129931.581764
2009-07-01 09:22:08 EDT,+5232531.91001,-8563.4569206,+1501732.94936,-244434.871982,+1673267.95676,+102876.347541,+2057531.00389,+132995.067521
2009-07-01 09:22:12 EDT,+5231012.85029,-9012.53064157,+1496361.59389,-245855.517352,+1673373.11652,+102877.041238,+2061278.13988,+133965.945473
2009-07-01 09:22:16 EDT,+5213097.11196,-13863.5476629,+1478366.03056,-250708.066473,+1673421.44106,+102877.69182,+2061309.64035,+133966.82699
2009-07-01 09:22:20 EDT,+5232091.95966,-8852.29200439,+1475215.58443,-251571.176042,+1673633.13472,+102877.349373,+2083243.24052,+139841.534665
2009-07-01 09:22:24 EDT,+5233752.20327,-8804.57000188,+1475283.85599,-251563.66072,+1669190.32223,+101175.694228,+2089278.02505,+141583.396491
2009-07-01 09:22:28 EDT,+5238905.37997,-7421.19750626,+1473776.99639,-251603.211465,+1667159.88576,+100304.915478,+2097968.49782,+143877.098481
2009-07-01 09:22:32 EDT,+5218039.8118,-12940.9754577,+1465152.37585,-253868.825255,+1667204.24489,+100298.621149,+2085683.19106,+140629.228648
2009-07-01 09:22:36 EDT,+5235372.13114,-8343.54298097,+1463904.90837,-254287.306803,+1678904.45507,+103471.026284,+2092562.76771,+142472.737538
2009-07-01 09:22:40 EDT,+5231442.7736,-9408.02914349,+1463909.76663,-254281.56973,+1674930.93942,+102401.78765,+2092602.06755,+142471.752936
2009-07-01 09:22:44 EDT,+5236783.00299,-7960.99223414,+1468664.17761,-252980.928927,+1679787.10579,+103702.074405,+2088331.7196,+141317.862288
2009-07-01 09:22:48 EDT,+5219694.04234,-11589.4385646,+1464329.14507,-253051.951688,+1679787.81659,+103712.611089,+2075577.08068,+137749.902035
2009-07-01 09:22:52 EDT,+5219075.90678,-11803.0432631,+1464390.42389,-253050.442165,+1678969.37765,+103495.007909,+2075716.10523,+137752.390993
2009-07-01 09:22:56 EDT,+5228146.17073,-9376.58232589,+1468569.50648,-251921.68662,+1675151.50097,+102503.005497,+2084425.16327,+140042.098797
2009-07-01 09:23:00 EDT,+5211680.07803,-13632.9857865,+1476061.30009,-249891.469122,+1665604.12191,+100003.4498,+2070014.65603,+136255.033535
2009-07-01 09:23:04 EDT,+5218741.73843,-11812.9230858,+1476061.28235,-249891.515446,+1672625.54016,+101822.445167,+2070054.91592,+136256.147193
2009-07-01 09:23:08 EDT,+5212890.95012,-15077.7184113,+1467856.51973,-253266.949606,+1668925.28873,+100278.424459,+2076109.14166,+137910.806736
2009-07-01 09:23:12 EDT,+5205097.68159,-19522.3418803,+1467855.46769,-253260.995007,+1669793.59213,+98152.3235876,+2067448.62177,+135586.329539
